"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Antigua and Barbuda","ATG","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","10.9633923508286","10.2731993678031","8.23177742009657","7.11674574161935","6.77310111272375","6.21176767358264","6.12170396787509","4.78374024042632","4.93914007375669","4.45744507435113","4.51912829938067","4.18344606482387","3.99007455786135","4.17757783298641","4.15645847253598","4.23073367639355","4.0953510164273","3.72581759054471","3.87953356309934","3.85337344360927","4.10681987445473","3.9669070852779","3.94499699619518","1.88568698773089","1.89307252113243","1.99979590648523","2.03312736731933","1.91746569665079","2.07401663623463","1.95126225241693","1.93658021710342","1.83649816898469","1.74546042130903","1.9271143682294","2.27213663771154","2.2168469848755","2.28373427361601","",
"Australia","AUS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","7.0337417591428","8.55011591180097","9.59090030017938","7.23172984060955","6.3160597846446","6.15259982851099","5.45467203883573","7.75843554403749","7.87718663693962","6.69259980567247","6.10092265599385","4.43580197886015","6.13321401707356","5.67384303873752","5.0912447331999","4.95824609635368","5.20842067632369","5.36468977251227","4.58713635294872","3.47965234853001","3.34938816676444","3.54848035059676","3.64124088013227","3.31053261454342","3.71569337657848","3.55452506954803","3.31722409076309","3.32831193399779","3.38680516748299","3.83736525756296","4.30964606120013","3.18078577032024","3.37854851878512","3.16138922087799","2.97671147573822","2.40150142479706","2.52051975729961","2.46242687967749","2.37109587586445","2.45597849791396","2.41885501790469","2.44950202778697","",
"Austria","AUT","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","5.77538063050167","4.99747029954649","4.98883330182193","4.84085328869587","4.88497210379113","4.48644806602217","4.11688346093729","3.85911061781849","4.08816230763708","3.56758919596578","3.65746988870286","3.62342795210604","3.46387074207871","3.41952430301722","3.50064236474622","3.17759178039296","2.77137576074623","2.48781950099278","2.6747154932118","2.40833171159728","2.22570908645679","2.14773331796857","2.02087375194481","1.94331977084879","1.84949488984833","1.87461710317011","1.75749756305579","1.67700860988581","1.66620471616995","1.42328454399702","1.47011188461014","1.59957873398942","1.51488754566746","1.29772157348334","1.43641414578406","1.60931959514134","1.54042642597137","1.44120611859301","",
"Azerbaijan","AZE","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0250280164363","32.3150168617338","28.5056167025984","28.4886211512718","32.9921939736039","27.2884283246978","27.5296626031477","21.7345815354527","18.9289633388504","19.1560715960175","17.14337346676","16.1030135464611","15.1716766675394","13.4615144404223","11.8426705076694","9.89547339322737","7.5009183588828","7.00218570571115","5.97085071271022","6.64653949956544","5.92097652733281","5.39345369099317","5.4920572274297","5.66081048558787","",
"Burundi","BDI","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","70.6316523545072","69.2607775081454","65.3247522485528","67.9571987008008","65.8679378587135","65.670590440124","64.790664398301","63.8440362053814","60.7144247256428","60.6220317571997","62.2498857030893","61.3192899293799","56.8560901876064","57.2461417890529","60.1309824146566","61.5372363186839","58.5247273052151","55.1113848840927","54.2450378684119","53.6785794850311","55.8787002957979","54.3107130990618","53.5334646762234","52.6186979931473","46.7781086313472","48.1445988637875","57.2215977369705","47.7270189030189","48.0314478320483","47.8899303481655","48.0596542276492","46.436654324858","45.7861174237724","46.3602302718792","45.4447697499686","44.4965293428288","44.3435521492836","37.3360989702941","40.5909531686726","40.5322866149245","40.4484951902118","40.3473806829761","40.5824006232008","39.8273696577889","",
"Belgium","BEL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4428900590769","1.47307505968227","1.48786570672135","1.39403819816516","1.19837496329606","1.31125688366358","1.23208736940315","1.14743725466849","1.14265377393368","1.13852568741633","0.937185524048388","1.0086658288468","0.988793522046586","0.787814366267167","0.746394584643966","0.877465886343841","0.696066999643638","0.779811561134664","0.828208722389274","",
"Benin","BEN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","46.1577230946704","46.1937857251441","44.7092726752393","43.7183697135422","45.5281522642709","44.6194250281919","45.1478198273001","42.0810132043619","38.8680689997636","38.4966628316752","36.3278523843779","34.357736013712","34.2310223417357","33.6239203142795","31.5336957738479","30.5386665532365","33.1965062561477","31.8550853762966","34.5421439063843","34.9928860436256","35.4326884671216","32.664652346085","32.5011996849539","33.1576442965202","33.3115605274576","31.5455488860391","33.6710590159502","33.2799507625574","34.3800931861193","37.8568847933107","34.6549453638938","35.0437734981583","33.9419041358772","34.1194607988571","32.2939945673508","33.0901595921974","35.7053003917894","35.7819301606788","36.5766497896743","35.7649720512418","34.9204534358818","34.5473587362299","33.7555799179159","32.0935922209022","32.2547231584815","35.9057750315491","36.0303467468907","34.9414839162436","35.8293767991327","35.9119766031814","36.1096847078155","36.8576947842885","36.0257183041993","36.5219266327053","",
"Burkina Faso","BFA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","39.8125265851742","39.6227241265078","39.4865193881891","40.0983148951726","40.541272514392","37.1753411350198","37.7769941852274","34.2064856425691","32.3555606453234","32.7986647458553","31.3556488096745","31.9975009529745","33.1858380704679","30.8180941774807","32.2741965371162","30.3197603271156","30.7915864088372","30.3556126551148","31.92544697581","30.2692714154245","29.4099874189554","30.720004916286","28.4145505971678","28.2258940636978","29.1119505558656","35.1886055570544","30.8663108169067","28.8816950155039","29.9315604459735","28.897742479526","29.1413895267851","31.2274237009098","30.1749162291324","31.3724549275823","35.5221949803351","35.8349879894046","39.3943100859432","36.77055173746","39.567945067355","32.9245807852585","29.2830267087217","37.0483740633213","38.552863062215","37.0756945066653","34.5206388776285","39.0307960202633","36.7240031774862","32.7480039844465","40.2442982592507","35.6452945544934","35.3539705763197","33.8111823714921","35.3353405344663","","",
"Bangladesh","BGD","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","57.4743123752637","57.9882359513306","57.0185740229353","57.146668173399","53.3568366475041","52.8186947728848","53.9473705792359","55.8524783666106","53.555739970899","55.4128189249571","54.5614999911132","51.0313112066753","59.6099059973143","56.6388529969867","56.6365531249665","61.9541391335466","51.9144569344659","48.898056925939","54.2503083024678","52.4520120556112","31.5543184034894","31.7011747079169","31.174225574391","30.6863045103164","32.2934880130198","32.76831114601","31.9387971215764","32.4258735080443","31.0515740807184","30.3559102301864","30.2509679359294","30.3652011950748","29.3847879201994","26.2515271248194","25.6284898953034","26.3843184876707","25.6760118245145","25.7814239348472","25.4476678716796","26.1774434812973","25.514086141695","24.0968950102694","22.7304171553927","21.7532925637409","21.036075840997","20.1420328875343","19.0083916050297","18.7060962197369","18.4722353724246","17.8687802221183","17.8104979100174","17.7131674220952","17.0939529894588","16.2760710452549","",
"Bulgaria","BGR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","14.6108118514677","17.0400828258042","17.1650375758578","14.494700050028","15.8379269013893","11.9237467059132","13.1430564092865","11.4174208864113","10.9234777334175","10.6153453964301","17.026718525408","16.9419342278177","12.9391341002119","11.3005487772391","13.3432597760365","14.6991470876351","12.8817758821488","22.5891978043707","15.411016611135","14.5223285507898","12.359232740669","11.8961645969017","10.9232005578054","10.3898844766863","9.91214367439272","8.68875468572224","7.38098221410491","5.59372934000807","7.16101471015768","5.07563944870094","5.10180102880188","5.43876822743966","5.44080731217955","5.46529198856315","",
"Bahrain","BHR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","0.984370979621683","1.01234754782183","1.05777648088707","1.1535175163771","1.11678517925579","1.19437692941515","1.36871895425547","1.34250720238393","1.18046450526174","1.13513902641671","0.949346076458753","0.882141169688608","0.90989789520824","0.851380825062234","0.860344102865185","0.862946646916698","","","","","","","","","","","","","","","","","","","",
"Bahamas, The","BHS","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","2.33338928991103","2.19072164948454","2.08401162562164","2.08526032478182","","2.34391314022285","2.55121065931877","3.31890755606553","3.14447422072733","2.8380037351281","3.1574963420111","3.34474485492041","3.12805554118403","3.37487481258926","2.99272130926116","2.66672771053239","2.85029299327991","2.62012244429559","3.12388915308915","2.76547370017004","2.34278816186608","2.19414531136481","2.45184751698994","2.32673473265346","2.29318763754867","2.05517736251318","2.31220609869059","2.30573184912618","2.3437180256523","1.97873006572256","",
"Bosnia and Herzegovina","BIH","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.8533228470311","20.6999985084032","25.21315478141","21.3374492697422","19.4402070089812","16.1533557991603","10.5830149170925","10.7612675842771","10.0891533947616","8.96352599244843","10.7357520674615","10.4306897420127","10.4383536828775","9.9669954125815","9.06586424087715","8.71157106807452","8.44227849793915","8.3924446870207","7.65144432453778","8.46369278092611","",
"Belarus","BLR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5450236966825","20.988038277512","23.5723213271219","18.2883418988369","14.999503697454","17.460440533778","17.0253086060546","15.37783815229","13.8722429020832","14.6421021355117","14.1532273559891","11.8749373684738","11.77527610118","10.2040420622661","10.3287437143698","9.90698572255864","9.90401980774833","9.6748739644942","10.1381101185514","9.74016739801723","10.5693864931563","9.43694036327936","9.80484514795188","9.11430106154961","",
"Belize","BLZ","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","31.3616514489877","30.7692307692308","27.4383078730905","26.1316872427984","22.5119236883943","21.4821482148215","20.8344549125168","20.3725961538462","20.9521384928717","22.7462437395659","22.2849614153962","20.388198757764","19.9805068226121","18.2892138360915","17.6394676284438","16.7077859186431","16.8639205852038","17.7719393858698","17.7538969091181","17.4004190641275","16.73909478312","17.2801092361543","16.7558790359019","15.1627304044264","14.7720461576399","16.806402334508","16.5998906314064","15.3873818264632","14.7499605683621","13.3938470655812","12.6513015371404","12.7904637991355","13.2247563359407","13.1310730137332","15.0041675516328","15.3365216823045","",
"Bermuda","BMU","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.84450145005297","0.842514290803075","0.736600782808464","0.738588206916142","0.706240740089089","0.728889702548582","0.835399002450529","0.862432200677222","0.886888559821638","0.841630846584661","0.895565609462041","0.799296109276173","0.82107162758186","0.76995962758507","0.774351452951901","0.81518050731404","0.777583830752136","","",
"Bolivia","BOL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","20.7829997354731","20.9370187241631","20.1894129453086","21.0349962769918","22.0007391893557","21.7939246447351","21.2915903036258","20.8469315927561","19.1291551484645","18.5872629932765","19.0162431377746","19.2708009935183","17.6261110163149","20.6874721854905","22.7538044147734","20.5637008280077","18.32860211084","17.7165515972034","17.1637241585573","16.667701817399","16.740852688025","17.0887972535823","16.0268512238923","16.3290892955501","17.1149544345283","16.8836135597478","16.3774304574405","17.2406545006444","14.6699884407626","15.1059042549316","15.0076488745419","15.215362972239","14.898785722455","15.4180002285974","15.3746559006184","14.3780131732124","13.8761104546224","12.8773949416427","13.4694049854513","13.8293437521227","12.8531372552785","12.5291032304389","12.95219905657","13.3225035832285","",
"Brazil","BRA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","20.5928204520505","19.4966115247396","17.3504894456055","16.793913701352","17.2861178412181","18.7099178838796","15.692938769145","15.108759973255","14.0502915242052","13.2159068066088","12.3452632031348","12.8592594067719","12.9946815611774","13.3574871993015","12.9202344257067","12.0988963179964","13.0043989537982","14.6749858814379","11.6112922718327","11.0160910328788","11.0136677206785","10.7356942359018","8.96790058437343","10.9379065915774","11.4608613294781","11.5409003318031","11.1571893646178","10.0097597018944","10.1155387647516","8.51887682757378","8.1","7.79","7.72","7.56","9.85026357491672","5.77125039159448","5.51369033196026","5.39639237252733","5.52473683481217","5.47326149608014","5.60290275818799","5.97337953340431","6.6176326201037","7.38596259793528","6.91339516449433","5.70839075848974","5.48392170741538","5.56271655090331","5.9141622585208","5.62672623388818","5.30422681591147","5.45627101286282","5.31904241236874","5.7073596898776","",
"Barbados","BRB","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","21.4925373134328","20.249653259362","19.3569993302076","23.0724299065421","19.8809523809524","20.011273957159","19.621251972646","19.1895668374476","14.6262626262626","11.9648737650933","10.9721788058768","9.40315315315315","9.87091875474563","10.3627981559431","10.6964397251718","13.3314302026834","9.49238578680203","10.3134482979781","9.31531897602601","9.18060200668896","9.9094991099004","6.97456309555032","6.84340345139436","7.14022419646824","6.70972738331368","6.23681537230295","6.37705140994456","6.86702157739193","6.48148179248376","5.16222161121804","3.83177570093458","3.89693237920896","3.87853970817233","3.63883971128966","2.76447027409094","3.53982300884956","3.71786451491837","2.96874309209072","2.21912374069637","2.68797393479821","2.30207960180245","2.44538513871041","2.19426948021606","2.27077671291661","1.88893338673074","1.81900045024764","1.71655227497326","1.56426320090276","1.60650331091701","1.62006928436208","1.58033242885777","1.48181409968568","1.46969203078275","","",
"Brunei Darussalam","BRN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","1.337818209617","1.33554721339879","1.10918347032223","1.01731806567616","1.08715346983149","0.902068196355645","0.634854457246816","0.693804542251613","0.843789381403759","0.984748704439986","1.0658734585115","1.21254337422442","1.92772022743204","1.93073488596597","2.21614833419517","0.961563420829135","0.966141827299796","1.02205347928069","0.965208804108584","1.07733403678022","1.19870959474612","1.16152801788376","1.12211285179537","1.22734352727744","1.41028259587021","1.2349803770681","1.02441310314566","1.1345668376003","1.09356913118467","1.22219652265158","1.1274534556842","0.946593274162113","0.706141842882068","0.689655172413793","0.635849768848754","0.908956973474342","0.75982957592293","0.628206533258692","0.715125253126018","0.725777246412041","",
"Bhutan","BTN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","43.6384498884851","41.3960160173073","42.1781758826921","42.3156193935338","42.681846954559","43.4825490937288","42.1086419885626","36.6226857944183","38.3160364145731","35.7514416624307","35.2782544329189","33.8289100152371","34.3549663884921","32.2270506376821","34.8680596083634","32.0110367621251","31.1638868536642","31.2021995324581","29.531815895244","27.2718557338072","27.3894212802548","26.1307566687569","26.3404900105085","25.1881818248995","24.9232769041146","23.1832509651248","22.1354215120799","19.2321239213678","18.9687329470057","18.7489793205502","17.4916145942256","17.1155221651775","16.9773024879965","17.079781155507","",
"Botswana","BWA","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","43.3643879345932","41.8706018694688","40.4569679413342","39.3808142709858","38.4304108281717","33.8414634146341","39.2953929539295","","","","","","","","","29.8781746851125","26.828038325769","24.8986095017381","20.5962988348184","16.4904502046385","14.6862951279355","14.2719568567026","11.6722844405785","9.01178125549499","7.65307880500327","6.38617007753909","5.68768114452507","6.69928796696687","5.96082293718538","4.9666873718336","4.85331346596827","4.81753484691302","5.20492944028486","5.00920506690847","4.07905483693278","4.9098277281754","3.94775267475509","3.81125120330586","3.42497221984785","3.25435916798243","3.04982151171814","2.8078929309115","2.59210383319619","2.9729929162119","2.53784553955929","2.0322830822342","2.25496244549687","2.49489098862055","2.78585413080336","3.26811757983248","3.22066270072676","2.7519995811882","2.93006943532835","2.53770839786252","",
"Central African Republic","CAF","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","46.2643965517241","42.1487603305785","39.5225464190981","39.0776941747573","37.8440280174248","35.4701068376068","37.2469508597067","38.4912840408673","39.1634980988593","39.4932935916543","37.7484293673244","40.118598849387","40.2407635839662","39.7366351869376","39.0756329884897","39.9999962145108","39.6736117602231","41.6738064484956","40.37074060088","42.0269230769231","47.5964353451053","50.17658575109","47.305390463375","48.9408578088234","47.7039374721882","49.2762101345289","45.9714897394392","46.8693887222059","46.4030490709862","45.0448564793063","46.5116475668821","51.7240048894982","54.7792521767228","55.6764082887392","51.7311781790738","52.1021073258839","53.4125268189114","53.6245723981642","56.9245183298452","55.7058935001833","54.942954033037","55.1771860820589","54.2794576070196","55.7164752691744","54.6342563034702","54.2011512263696","54.8721444369855","54.3174980038861","","",
"Canada","CAN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5777682021856","1.84180541914462","1.57271703515449","1.5206779595999","","","","",
"Central Europe and the Baltics","CEB","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.91079008668436","7.54138782969476","7.23181687995108","6.40483813632037","5.80075416019821","5.25958587683051","5.50373735124299","4.96741334151099","4.70894232070545","5.12422262621726","4.28908188863363","3.985479831214","3.78914243644815","3.71948268979787","3.43871666123825","3.3705272312715","3.91153987768929","3.74834771167261","3.81324069489805","",
"Switzerland","CHE","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27945969794754","2.07861605976221","1.91616460232156","1.75331387719001","1.63018936330483","1.52741946671548","1.3621574795757","1.34445429633266","1.30228697212327","1.20795479699499","1.21083271405007","1.03776936885741","1.02476912759823","0.949207463246841","1.0178639120381","0.898563013896296","0.851779884609434","0.838590262972348","0.873226534707296","0.78450010820317","0.729098193889276","0.726683017692235","0.675592214352099","0.706908493735788","",
"Channel Islands","CHI","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","9.40440271815452","10.5715698982159","8.89923335774393","8.12582963269509","8.51089708182229","8.7431693989071","9.26640926640927","8.65671641791045","7.72532188841202","6.91176470588235","6.90721649484536","8.18109610802224","8.36550836550837","6.7041067041067","5.75390060319474","6.63076674886873","8.54527985605143","9.99855055997723","7.773920048816","7.38070942932993","7.25315985446205","6.32488849475859","5.49416740318954","5.86305041205506","7.54085818980657","7.63575488770554","8.96497366505206","9.22461117274464","8.87101898507806","8.6872627040717","8.70856391095521","9.92755834650174","9.93380046956035","9.22246292534787","9.43401916312057","9.23863462391165","6.04255617502568","5.9359079540348","6.12174523268427","6.20736241672682","5.89506753984727","5.1597196129473","5.51904110035776","5.27280638014666","4.72134320065046","4.59277167955257","3.86773846380147","3.69240364224822","3.63365548549444","3.56187197176985","3.46397863611903","3.58218036329065","3.38473896251744","3.4360571594455","",
"China","CHN","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","23.3836650652025","36.155737704918","39.4239972156965","40.3389280791373","38.4456671251719","37.9406794475846","37.5910064239829","40.2615705507639","42.1507747664094","37.9895763455287","35.215519154792","34.0545664358721","32.8581073031254","33.3529346907273","33.8721817986308","32.399159243319","32.8498148588511","29.4231550017177","28.18856626056","31.2656479611255","30.1739244413299","31.8806868652762","33.3887562493261","33.1796580839553","32.1319766645992","28.4426185271264","27.1400697971047","26.8110471018951","25.695723245766","25.1050079458704","27.1161782989101","24.5263188690403","21.7899052177643","19.7084330460571","19.8612458230869","19.9622749936586","19.6910102989068","18.287109856841","17.5559541265405","16.4702425966273","15.0630344582367","14.3917235901364","13.7427491712953","12.7973531046624","13.3931427617124","12.1230231192485","11.1134520501714","10.7697103443158","10.7315685029156","10.3331502991536","10.09521999893","10.0371600555529","10.0821251112781","10.0127414307705","",
"Cote d'Ivoire","CIV","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","47.9079229501998","46.4068348778733","45.9040526835101","44.1671041468739","39.8013597797274","39.6184607037554","37.4403808861126","34.7597622296","35.5611587136181","33.5688041515201","31.8667651389485","30.8803289634375","29.8004716389671","31.0499011421664","25.4668464493839","28.2444581612681","24.4793521015097","24.265851604067","25.8806372127665","26.4023858645548","25.8802732626852","26.5339983531472","24.125313394537","21.8819571311816","24.1344709782802","26.5375789197823","28.4615445024844","29.182352573433","32.0393218910802","32.7164401115348","32.4984276683643","33.2939429328014","34.0096869237108","28.2152062734036","25.2636305085389","24.727605801392","24.6026209275338","23.3192928803225","24.1211494344326","21.9893933514422","24.2156215028247","24.6995511054191","25.6542864398523","25.5553790766645","23.1817221108655","22.593246265572","22.6252128834965","21.9948063744221","22.6770458073532","21.2002180834824","24.5294275579256","26.6908441164008","22.5433839361486","22.2810456756894","",
"Cameroon","CMR","Agriculture, value added (% of GDP)","NV.AGR.TOTL.ZS","","","","","","32.731829088963","31.8507941615601","31.1333004600654","31.5057856984543","30.7235108052694","31.3639201762862","31.0041111580579","31.9650417545204","30.7928290027018","29.5397647550813","29.1197122043644","27.6101090425909","33.6450824839208","31.3533545104281","30.8236028700586","31.2719921606735","29.3974206185554","28.6600564330062","24.3113407784222","23.7688124197421","21.5704773501672","22.3636639549672","24.8156287649278","24.6628291099207","26.1117276460358","24.5753914070137","24.794981729546","27.2718528350953","20.5516355676172","23.8090284204801","23.6349949727226","23.5873666082563","24.744198932826","25.3339078916117","24.3590672122302","22.1350627323801","22.1697232578872","22.1363060695002","21.7484642292291","20.4162574591606","20.5947952173123","21.0193577270511","22.9032130400403","23.430607376217","23.478825828951","23.3941230421261","23.5712514268778","23.181337114222","22.8850525704375","",
